Text,Score
حسبي الله ونعم الوكيل لالاتزعلون ياناس جيبو من العمرة الا يشردون ولا يجؤن ياخذون عمرة ولا يرحون احسلكم البلد مليان والتكارنة ملينين التجار خدمهم بلاش وعلاجهم بلاش لا يمكن بفكرون بالشعب وكل راعي مسؤول عن رعيتة بس ياولهم من الله مال التقاعد حق الميت ينقص الحديد يزاد سعرة الى الاخرة,1
والله حرام صارت 2000 ريال ع المواطن كثيره ولا احسن تشغيل الهاربين خففو منها تعدل الأحوال,1
لو جميع مجلس الشورى هذا ينزل انتخابات وينتخبه الشعب ما ينجح ولا واحد منهم، تنزيل تكاليف الخادمه المنزليه ارفضو تنزيل الرسوم وشيبون يسون اذا هذي ما سوها على الدنيا السلام، اخذو رواتب وبشوت بلاش وسيارات بلاش وكله بلاش ببلاش,1
ومن القهر الي فيني لوفيهم خير كان ما جلسوا ورى بعض كأنهم راكبين باص ورايحين للمدرسه...,1
والله نصف العماله اللي بالبلد جابينها ناس متبطحين بالبيت ومخلين الدرعي ترعي ويطلع أقامه ورخصه لهم وله مبلغ أخر الشهر ومهوب داري وينهم. ومفروض العماله علي الشركات مبلغ اغلي من المواطن لكبح استقدام من هم يستقدمون اقاربهم تحت مظله الشركات وهم يعملون في مكان أخر والتقنين واجب علي الجميع,1
اتقوا الله فينا. الشغالة صارت ضرورة. إذا أنا وزوجي نكرف ليل نهار علشان نصرف عالعيال وين نحطهم طيب؟؟؟ لاحضانات زي الناس والموجوة أقساطها غالية علينا؟؟؟ هالحين راتبي كل هالسنة راح رواتب للشغاله اللي سافرت واستقدام للجديده... الحل يامجلس الفقر؟؟؟,1
انا مدري وش فايدة ذا المجلس؟كل شي في صالح المواطن يحاربونة؟؟,1
وش عليهم...أعضاء المجلس رواتبهم..بالخمسين ألف..,1
*** بلاكم ماتدرون اننا محتاجين السواق والشغاله ماعندكم ناس كبار في السن على الاقل السواق يوديهم لمراجعه المستشفيات والشغاله تخدم العجوز يعني قصدكم نترك اشغالنا ونروح نراجع باهلينا للمستشفايات يالله اجل اسمحو لنا نخرج من اعمالنا,1
بالنسبه للخادمه ما عندي مشكله نتعاون بالبيت وكل شي يمشي بس عيب عليكم يا مجلس الشورى مانعين المرأة من السواقه واذا تبي سواق تبني له غرفه وتأثثها وتدفع 10 الاف ريال استقدام و1000 ريال راتب شهري غير الاكل والشرب وحق الاقامه والخربطه حقتكم هذا اذا ما هرب.. صدق انكم لا ترحموا ولا تخلو رحمه الله تنزل,1
"انا استغرب على الي يقول الي يبغى شغاله يرز نفسه ويدفع ,من متى الشغاله للرزه هي حاجه احنا عارفين ن اغلب الامهات اللحين موظفات وهم في حاجه لمنترعى اطفالها في غيابها , وحتى لماتجي للبيت تحتاج احد يساعدها في الطبخ والاطفال والغسيل...الخ من امور الحياه الي ماتخلص ,يعني حرام هالاسعار حرررام",1
اللى راتبه اربعه الف والا خمسه الف كيف يجيب خادمه بعشره الف ريال علشان يرضى زوجته والخادمه هذى ماتستاهل اصلآ هلله وحده بعضهم ماتكمل شهرين وهى هاربه ومروحه يااخوان اتقوا الله فى ناس ماعندهم ورواتب ضعيفه وغلا معيشه اتقو الله خافو الله هذى جزيه مايجوز حرام هذا مص دماء ماصدقنا على الله يجينا مطر؟؟؟,1
ياساتر الخادمه الاندنوسيه الان رسومها عشرة الاف ريال وياليييت لو جت تلتزم بشغلها. تجلس معك شهر بأحسن حال وبعدها تهررب تشتغل على حسابها بالشهر مايعادل 2500 ريال.. الله المستعااان,1
صراحة مادري وش اقول لكن المفروض مجلس الشورى يكون للصالح العام وأكيد فيه مصلحه عامه مو من كل هبّ ودب جاب شغاله ورماها بالشارع يمكن هذا الهدف,1
ليش علينا وش نسوى,1
خبل الى يقر مثل هذا النظام,1
والله المواطن مايدري من وين يلقيها يستقدم سواق وشغالة بعد طلوع الروح والخسارة ثم يهربون ويشتغلون عند ناس بسعر اعلى لن المواطن اللي اشتغلو عندة ماعندة استعدد انة يمر في الاجرات اللتي لاتنصف المواطن وابتزازة ثم يهربون وبعدين المجلس المعين وش علية من المواطن هوالمواطن اللي جابة للمجلس % ؟؟؟,1
حسبنا الله ونعم الوكيل، وين راح توجيه خادم الحرمين حفظه الله براحة ورفاهية المواطن؟ وليش ما نصير مثل أخواننا في دول الخليج الأخرى رسم التأشيرة لايزيد عن 200 ريال. الدولة ليست في حاجة رسوم التأشيرات، وكونها مرتفعة بهذا المبلغ لن يقلل من إصداراها ولن يمنع المحتاج لها من دفع 2000 ريال للحصول عليها.,1
اولا..احترم مجلس الشورى واقدرره..لكن حرام عليكم توافقون وترفضون بدون اذن المواطن..فيه ناس حالتهم على قدهم بس مايقدرون يجيبون خدامه او سوااق بهذي القيمه,1
القرار وصدر وش تبي قللي وش تبي لحووول,1
وش علوووم رادوي؟؟,1
تصدقون عاد إن فيه شبه بين كوع فيقاروا، وبقس,1
الله اكبر وش سوى ياسر في مباراة الاتحاد الاخيرة الجنة قالت اخذ كرت اصفر وهو نفس حال فيقاروا اخذ كرت اصفر ويتوقف بعد سلامات يالشيخ؟؟,1
ما تبي دكتور عشان يفهمها واضحه,1
الحمد لله على نعمة العقل يااخي ملينا من ذا الاسلوب في الكتابه وش اعتذار الكبار وهل هي اول مره يتجرا ويسب في العالم الا المفروض ان الصحافه توقفه عند حده اذا غلط مو تقعد تمدحه وتخليه يتمادا اكثر,1
خذ عندك : الناصر.العمر. فلاج. العقيلي. الشريف. الفوده. المرداس.المهنا. ابو زنده. الحمدان. المهوس. محمد سعد.المطلق.البحيري.كلهم نصراويه او يكره الهلال ولهم سوابق..و الجليل الحالي عد واغلط,1
وش يكون لك أحمد الفريدي بس مادريت انه انطر فى المبارة الثاليه لنادية وهو ايضا مظلوم فى نظرك انت يس.,1
فيه مثل يقول الكلام في الماضي تخلف ياخي ماتشبعون من السب بالحكم لهالدرجه مو قادرين تنسون المباراه لفريقكم يوم الوصل مع النصر ماكتبتو مع نادي الوطن كل هذي الكتابات,1
أخوي أنت يمكن كاتب الموضوع على شان الفريدي,1
حتى الحكام تبونهم اجانب رغم انهم فاشلين,1
مشكلة النصراويه انهم مع الخيل يا شقراء ربنا عطانا عقول فكروا فيها شوي اللي يقول لنا 10 سنوات ما اخذنا شي فيه البطوله العربيه اخذنها من قدامكم والا تنكرون هذا الشي وبعدين انتم لا بطوله داخليه ولا خارجيه وصدقوني يبغالكم بعد 15 سنه زياده عشان تشمون ريحة البطوله بشرط ما يكون يلعب الا انتم بس,1
